Date,Open,High,Low,Close,Adj Close,Volume
2019-04-25,39101.78125,39262.21875,38663.98046875,38730.859375,38730.859375,14400
2019-04-26,38865.828125,39103.16015625,38765.328125,39067.328125,39067.328125,17300
2019-04-30,39056.921875,39105.87890625,38753.4609375,39031.55078125,39031.55078125,30900
2019-05-02,39036.51171875,39189.94921875,38882.98828125,38981.4296875,38981.4296875,26200
2019-05-03,39009.55078125,39172.76171875,38920.171875,38963.26171875,38963.26171875,14800
2019-05-06,38719.328125,38719.328125,38509.7890625,38600.33984375,38600.33984375,13400
2019-05-07,38815.4609375,38835.5390625,38236.1796875,38276.62890625,38276.62890625,15600
2019-05-08,38244.1796875,38248.5703125,37743.0703125,37789.12890625,37789.12890625,13100
2019-05-09,37747.91015625,37780.4609375,37405.3984375,37558.91015625,37558.91015625,15300
2019-05-10,37632.359375,37721.98046875,37370.390625,37462.98828125,37462.98828125,19700
2019-05-13,37491.30078125,37583.5703125,36999.83984375,37090.8203125,37090.8203125,17800
2019-05-14,37146.578125,37572.69921875,36956.1015625,37318.53125,37318.53125,17700
2019-05-15,37539.05078125,37559.671875,37047.87109375,37114.87890625,37114.87890625,19400
2019-05-16,37179.12890625,37518.94140625,37052.30078125,37393.48046875,37393.48046875,15700
2019-05-17,37494.421875,38001.12890625,37415.359375,37930.76953125,37930.76953125,18800
2019-05-20,38701.1796875,39412.55859375,38570.0390625,39352.671875,39352.671875,26400
2019-05-21,39449.44921875,39571.73046875,38884.8515625,38969.80078125,38969.80078125,22700
2019-05-22,39086.2109375,39249.078125,38903.87109375,39110.2109375,39110.2109375,15600
2019-05-23,39591.76953125,40124.9609375,38651.609375,38811.390625,38811.390625,28100
2019-05-24,39076.28125,39476.96875,38824.26171875,39434.71875,39434.71875,17100
2019-05-27,39536.23046875,39821.94140625,39353.16015625,39683.2890625,39683.2890625,16000
2019-05-28,39765.640625,39828.6484375,39498.6484375,39749.73046875,39749.73046875,15300
2019-05-29,39714.26953125,39767.9296875,39420.5,39502.05078125,39502.05078125,12800
2019-05-30,39580.28125,39911.921875,39500.55859375,39831.96875,39831.96875,17500
2019-05-31,39998.91015625,40122.33984375,39374.23828125,39714.19921875,39714.19921875,17100
2019-06-03,39806.859375,40308.8984375,39711.01953125,40267.62109375,40267.62109375,34600
2019-06-04,40196.0,40312.0703125,40031.05078125,40083.5390625,40083.5390625,11900
2019-06-06,40136.4296875,40159.26171875,39481.1484375,39529.71875,39529.71875,18700
2019-06-07,39581.76953125,39703.1015625,39279.46875,39615.8984375,39615.8984375,14800
2019-06-10,39787.328125,39979.48046875,39619.96875,39784.51953125,39784.51953125,16200
2019-06-11,39900.44921875,40066.30859375,39760.01953125,39950.4609375,39950.4609375,14200
2019-06-12,39974.1796875,39982.1015625,39623.53125,39756.80859375,39756.80859375,11700
2019-06-13,39679.3515625,39800.80859375,39461.26953125,39741.359375,39741.359375,21800
2019-06-14,39797.0,39799.8984375,39363.44921875,39452.0703125,39452.0703125,20600
2019-06-17,39514.359375,39540.421875,38911.48828125,38960.7890625,38960.7890625,12700
2019-06-18,39056.98046875,39167.828125,38870.9609375,39046.33984375,39046.33984375,17800
2019-06-19,39176.55859375,39435.80078125,38881.05078125,39112.73828125,39112.73828125,18500
2019-06-20,39042.9609375,39638.640625,38933.78125,39601.62890625,39601.62890625,20100
2019-06-21,39608.25,39617.94921875,39121.30078125,39194.48828125,39194.48828125,15600
2019-06-24,39160.23046875,39300.01953125,39021.69921875,39122.9609375,39122.9609375,11600
2019-06-25,39131.94140625,39490.640625,38946.0390625,39434.94140625,39434.94140625,11300
2019-06-26,39379.12890625,39674.21875,39319.640625,39592.078125,39592.078125,15000
2019-06-27,39633.96875,39817.21875,39510.44140625,39586.41015625,39586.41015625,13200
2019-06-28,39630.51953125,39675.25,39361.921875,39394.640625,39394.640625,11200
2019-07-01,39543.73046875,39764.8203125,39541.08984375,39686.5,39686.5,10800
2019-07-02,39811.6796875,39838.48828125,39499.19140625,39816.48046875,39816.48046875,14800
2019-07-03,39907.5703125,39934.98828125,39732.37890625,39839.25,39839.25,13800
2019-07-04,39917.6484375,39979.1015625,39858.328125,39908.05859375,39908.05859375,14500
2019-07-05,39990.3984375,40032.41015625,39441.37890625,39513.390625,39513.390625,26000
2019-07-08,39476.37890625,39476.37890625,38605.48046875,38720.5703125,38720.5703125,22000
2019-07-09,38754.46875,38814.23046875,38435.87109375,38730.8203125,38730.8203125,18800
2019-07-10,38701.98828125,38854.8515625,38474.66015625,38557.0390625,38557.0390625,14900
2019-07-11,38751.62109375,38892.5,38631.30859375,38823.109375,38823.109375,14600
2019-07-12,38941.1015625,39021.83984375,38684.8515625,38736.23046875,38736.23046875,12900
2019-07-15,39009.94921875,39023.96875,38696.6015625,38896.7109375,38896.7109375,18000
2019-07-16,38961.859375,39173.890625,38845.26953125,39131.0390625,39131.0390625,25100
2019-07-17,39171.1015625,39284.73046875,39081.140625,39215.640625,39215.640625,23400
2019-07-18,39204.46875,39204.46875,38861.25,38897.4609375,38897.4609375,24100
2019-07-19,39058.73046875,39058.73046875,38271.3515625,38337.01171875,38337.01171875,19200
2019-07-22,38333.51953125,38333.51953125,37890.3203125,38031.12890625,38031.12890625,23000
2019-07-23,38138.55859375,38217.80859375,37898.8984375,37982.73828125,37982.73828125,19300
2019-07-24,37990.23046875,38102.83984375,37708.41015625,37847.6484375,37847.6484375,16600
2019-07-25,37935.01953125,38169.87109375,37775.51171875,37830.98046875,37830.98046875,18000
2019-07-26,37831.1796875,37978.0703125,37690.46875,37882.7890625,37882.7890625,24100
2019-07-29,38043.21875,38043.21875,37519.16015625,37686.37109375,37686.37109375,21100
2019-07-30,37735.5390625,37950.2109375,37359.03125,37397.23828125,37397.23828125,22800
2019-07-31,37257.55078125,37576.37109375,37128.26171875,37481.12109375,37481.12109375,27200
2019-08-01,37387.1796875,37387.1796875,36694.1796875,37018.3203125,37018.3203125,21000
2019-08-02,36920.109375,37375.16015625,36607.41015625,37118.21875,37118.21875,28100
2019-08-05,36842.171875,36844.05078125,36416.7890625,36699.83984375,36699.83984375,25900
2019-08-06,36568.03125,37241.76953125,36536.58984375,36976.8515625,36976.8515625,25400
2019-08-07,37025.26953125,37104.7890625,36610.5703125,36690.5,36690.5,25300
2019-08-08,36808.01171875,37405.48046875,36655.41015625,37327.359375,37327.359375,24100
2019-08-09,37521.30078125,37807.55078125,37406.26171875,37581.91015625,37581.91015625,27400
2019-08-13,37755.16015625,37755.16015625,36888.48828125,36958.16015625,36958.16015625,28600
2019-08-14,37233.5,37473.609375,37000.76953125,37311.53125,37311.53125,22500
2019-08-16,37383.0,37444.44921875,36974.41015625,37350.328125,37350.328125,26100
2019-08-19,37485.921875,37718.87890625,37358.48828125,37402.48828125,37402.48828125,17700
2019-08-20,37441.75,37511.55078125,37219.8984375,37328.01171875,37328.01171875,20900
2019-08-21,37298.73046875,37406.55078125,37022.51953125,37060.37109375,37060.37109375,28500
2019-08-22,37087.578125,37087.578125,36391.3515625,36472.9296875,36472.9296875,33100
2019-08-23,36387.6796875,36807.33984375,36102.3515625,36701.16015625,36701.16015625,38400
2019-08-26,37363.94921875,37544.48046875,36492.6484375,37494.12109375,37494.12109375,35600
2019-08-27,37658.48046875,37731.51171875,37449.69140625,37641.26953125,37641.26953125,36500
2019-08-28,37655.76953125,37687.8203125,37249.19140625,37451.83984375,37451.83984375,28600
2019-08-29,37381.80078125,37381.80078125,36987.3515625,37068.9296875,37068.9296875,31700
2019-08-30,37222.26171875,37397.96875,36829.80859375,37332.7890625,37332.7890625,33400
2019-09-03,37181.76171875,37188.37890625,36466.01171875,36562.91015625,36562.91015625,23600
2019-09-04,36575.23828125,36776.30859375,36409.5390625,36724.73828125,36724.73828125,25600
2019-09-05,36821.7109375,36898.98828125,36541.87890625,36644.421875,36644.421875,27400
2019-09-06,36785.58984375,37012.98046875,36727.66015625,36981.76953125,36981.76953125,23000
2019-09-09,36969.48046875,37244.078125,36784.46875,37145.44921875,37145.44921875,25300
2019-09-11,37251.03125,37343.4609375,37193.5703125,37270.8203125,37270.8203125,36700
2019-09-12,37330.46875,37435.1484375,37048.671875,37104.28125,37104.28125,27500
2019-09-13,37175.859375,37413.5,37000.08984375,37384.98828125,37384.98828125,34300
2019-09-16,37204.55859375,37302.05859375,37028.94140625,37123.30859375,37123.30859375,19900
2019-09-17,37169.4609375,37169.55859375,36419.08984375,36481.08984375,36481.08984375,20500
2019-09-18,36621.37890625,36712.98828125,36465.921875,36563.87890625,36563.87890625,25400
2019-09-19,36613.9296875,36613.9296875,35987.80078125,36093.46875,36093.46875,31700
2019-09-20,36214.921875,38378.01953125,36085.73828125,38014.62109375,38014.62109375,61000
2019-09-23,38844.0,39441.12109375,38674.0390625,39090.03125,39090.03125,2800
2019-09-24,39135.28125,39306.37109375,38913.05859375,39097.140625,39097.140625,30600
2019-09-25,39087.19921875,39087.19921875,38510.96875,38593.51953125,38593.51953125,28800
2019-09-26,38700.48046875,39158.0703125,38676.109375,38989.73828125,38989.73828125,33200
2019-09-27,39003.12890625,39107.37109375,38782.6015625,38822.5703125,38822.5703125,39200
2019-09-30,38873.12109375,38873.12109375,38401.08984375,38667.328125,38667.328125,49000
2019-10-01,38813.48046875,38923.78125,37929.890625,38305.41015625,38305.41015625,75400
2019-10-03,38137.87109375,38310.9296875,37957.55859375,38106.87109375,38106.87109375,59200
2019-10-04,38401.48828125,38403.5390625,37633.359375,37673.30859375,37673.30859375,52900
2019-10-07,37853.80078125,37919.46875,37480.53125,37531.98046875,37531.98046875,40400
2019-10-09,37628.05078125,38209.83984375,37415.828125,38177.94921875,38177.94921875,36400
2019-10-10,38130.23046875,38130.23046875,37802.9296875,37880.3984375,37880.3984375,27300
2019-10-11,37994.48046875,38345.41015625,37737.8515625,38127.078125,38127.078125,39400
2019-10-14,38208.23828125,38513.69140625,38066.12890625,38214.46875,38214.46875,28500
2019-10-15,38316.48828125,38635.19140625,38238.26953125,38506.08984375,38506.08984375,26200
2019-10-16,38637.05078125,38666.37890625,38416.671875,38598.98828125,38598.98828125,27500
2019-10-17,38647.44140625,39104.69140625,38557.4296875,39052.05859375,39052.05859375,47100
2019-10-18,39087.828125,39361.05859375,38963.6015625,39298.37890625,39298.37890625,42400
2019-10-22,39233.3984375,39426.46875,38924.8515625,38963.83984375,38963.83984375,54500
2019-10-23,39063.83984375,39196.671875,38866.078125,39058.828125,39058.828125,41000
2019-10-24,39223.01171875,39327.1484375,38840.76171875,39020.390625,39020.390625,36600
2019-10-25,39201.671875,39241.609375,38718.26953125,39058.05859375,39058.05859375,48600
2019-10-29,39293.48828125,39917.01171875,39254.12109375,39831.83984375,39831.83984375,50500
2019-10-30,40055.62890625,40178.12109375,39805.109375,40051.87109375,40051.87109375,37200
2019-10-31,40211.98828125,40392.21875,40054.890625,40129.05078125,40129.05078125,87900
2019-11-01,40196.0703125,40283.30078125,40014.23046875,40165.03125,40165.03125,57000
2019-11-04,40293.8515625,40483.2109375,40186.2890625,40301.9609375,40301.9609375,62600
2019-11-05,40445.671875,40466.55078125,40053.55078125,40248.23046875,40248.23046875,45400
2019-11-06,40311.8515625,40606.91015625,40037.53125,40469.78125,40469.78125,37700
2019-11-07,40625.640625,40688.26953125,40421.0703125,40653.73828125,40653.73828125,30200
2019-11-08,40630.55859375,40749.328125,40263.94140625,40323.609375,40323.609375,42600
2019-11-11,40316.5,40417.44140625,40150.96875,40345.078125,40345.078125,29500
2019-11-13,40346.4296875,40447.171875,40061.23046875,40116.05859375,40116.05859375,37700
2019-11-14,40178.9296875,40348.609375,40026.98828125,40286.48046875,40286.48046875,27800
2019-11-15,40408.19921875,40650.05859375,40308.08984375,40356.69140625,40356.69140625,25800
2019-11-18,40431.078125,40542.3984375,40221.96875,40284.19140625,40284.19140625,28700
2019-11-19,40455.359375,40544.12890625,40290.2109375,40469.69921875,40469.69921875,39100
2019-11-20,40729.80078125,40816.37890625,40575.9609375,40651.640625,40651.640625,32300
2019-11-21,40737.30859375,40744.8515625,40534.12109375,40575.171875,40575.171875,21800
2019-11-22,40653.171875,40653.171875,40276.828125,40359.41015625,40359.41015625,21700
2019-11-25,40439.66015625,40931.7109375,40393.8984375,40889.23046875,40889.23046875,28600
2019-11-26,41022.8515625,41120.28125,40710.19921875,40821.30078125,40821.30078125,32800
2019-11-27,40979.390625,41075.76171875,40848.69921875,41020.609375,41020.609375,32400
2019-11-28,41161.5390625,41163.7890625,40996.078125,41130.171875,41130.171875,30900
2019-11-29,41138.26171875,41143.21875,40664.1796875,40793.80859375,40793.80859375,46700
2019-12-02,41072.94140625,41093.98828125,40707.62890625,40802.171875,40802.171875,39800
2019-12-03,40852.609375,40885.03125,40554.0390625,40675.44921875,40675.44921875,33700
2019-12-04,40606.01171875,40886.87109375,40475.828125,40850.2890625,40850.2890625,44500
2019-12-05,40988.140625,41002.41015625,40720.171875,40779.58984375,40779.58984375,33000
2019-12-06,40952.12890625,40952.12890625,40337.53125,40445.1484375,40445.1484375,33100
2019-12-09,40527.23828125,40645.62890625,40336.55859375,40487.4296875,40487.4296875,32600
2019-12-10,40588.80859375,40588.80859375,40208.69921875,40239.87890625,40239.87890625,31400
2019-12-11,40285.19921875,40466.12890625,40135.37109375,40412.5703125,40412.5703125,55500
2019-12-12,40561.33984375,40712.6484375,40490.69140625,40581.7109375,40581.7109375,41300
2019-12-13,40754.8203125,41055.80078125,40736.69921875,41009.7109375,41009.7109375,27900
2019-12-16,41168.8515625,41185.03125,40917.9296875,40938.71875,40938.71875,21600
2019-12-17,41052.359375,41401.6484375,41005.1796875,41352.171875,41352.171875,19000
2019-12-18,41442.75,41614.76953125,41358.46875,41558.5703125,41558.5703125,24300
2019-12-19,41571.8203125,41719.2890625,41456.3984375,41673.921875,41673.921875,33300
2019-12-20,41746.19921875,41809.9609375,41636.109375,41681.5390625,41681.5390625,33600
2019-12-23,41548.26171875,41701.62109375,41474.609375,41642.66015625,41642.66015625,6200
2019-12-24,41684.51171875,41702.98046875,41423.0703125,41461.26171875,41461.26171875,4400
2019-12-26,41543.80078125,41543.80078125,41132.890625,41163.76171875,41163.76171875,5600
2019-12-27,41297.078125,41611.26953125,41264.921875,41575.140625,41575.140625,6100
2019-12-30,41686.26953125,41714.73046875,41453.37890625,41558.0,41558.0,5700
2019-12-31,41607.48828125,41607.48828125,41184.73046875,41253.73828125,41253.73828125,5600
2020-01-02,41340.26953125,41649.2890625,41328.44921875,41626.640625,41626.640625,5300
2020-01-03,41634.51171875,41636.1796875,41348.6796875,41464.609375,41464.609375,8900
2020-01-06,41378.33984375,41378.33984375,40613.9609375,40676.62890625,40676.62890625,8700
2020-01-07,40983.0390625,41230.140625,40727.37109375,40869.46875,40869.46875,11900
2020-01-08,40574.828125,40866.359375,40476.55078125,40817.73828125,40817.73828125,18200
2020-01-09,41216.671875,41482.12109375,41175.71875,41452.3515625,41452.3515625,7800
2020-01-10,41568.19921875,41775.109375,41447.80078125,41599.71875,41599.71875,13200
2020-01-13,41788.2109375,41899.62890625,41720.76171875,41859.69140625,41859.69140625,10600
2020-01-14,41883.08984375,41994.26171875,41770.8984375,41952.62890625,41952.62890625,14100
2020-01-15,41969.859375,41969.859375,41648.109375,41872.73046875,41872.73046875,6100
2020-01-16,41924.73828125,42059.44921875,41812.28125,41932.55859375,41932.55859375,6600
2020-01-17,41929.01953125,42063.9296875,41850.2890625,41945.37109375,41945.37109375,9500
2020-01-20,42263.0,42273.87109375,41503.37109375,41528.91015625,41528.91015625,7500
2020-01-21,41487.5703125,41532.58984375,41294.30078125,41323.80859375,41323.80859375,8900
2020-01-22,41467.12890625,41532.2890625,41059.0390625,41115.37890625,41115.37890625,7700
2020-01-23,41191.5,41413.9609375,41098.91015625,41386.3984375,41386.3984375,9900
2020-01-24,41377.0390625,41697.03125,41275.6015625,41613.19140625,41613.19140625,6600
2020-01-27,41510.6796875,41516.26953125,41122.48046875,41155.12109375,41155.12109375,7000
2020-01-28,41299.6796875,41333.25,40869.75,40966.859375,40966.859375,9800
2020-01-29,41131.5703125,41334.859375,41108.19140625,41198.66015625,41198.66015625,7800
2020-01-30,41380.140625,41380.140625,40829.91015625,40913.8203125,40913.8203125,6700
2020-01-31,41146.55859375,41154.48828125,40671.01171875,40723.48828125,40723.48828125,11500
2020-02-03,39701.01953125,40014.8984375,39563.0703125,39872.30859375,39872.30859375,10600
2020-02-04,40178.73828125,40818.94140625,40117.4609375,40789.37890625,40789.37890625,15300
2020-02-05,40921.7109375,41177.0,40703.3203125,41142.66015625,41142.66015625,13900
2020-02-06,41209.12890625,41405.4296875,41113.109375,41306.03125,41306.03125,15000
2020-02-07,41394.41015625,41394.41015625,41073.359375,41141.8515625,41141.8515625,15300
2020-02-10,41166.71875,41172.05859375,40798.98046875,40979.62109375,40979.62109375,15200
2020-02-11,41183.390625,41444.33984375,41179.140625,41216.140625,41216.140625,7700
2020-02-12,41330.8515625,41671.859375,41330.8515625,41565.8984375,41565.8984375,9600
2020-02-13,41707.2109375,41709.30078125,41338.30859375,41459.7890625,41459.7890625,9100
2020-02-14,41510.19140625,41702.359375,41183.12890625,41257.73828125,41257.73828125,9800
2020-02-17,41324.0390625,41420.33984375,41030.578125,41055.69140625,41055.69140625,6900
2020-02-18,41042.4609375,41042.4609375,40610.94921875,40894.37890625,40894.37890625,12300
2020-02-19,41121.51171875,41357.16015625,41048.9296875,41323.0,41323.0,5600
2020-02-20,41334.9609375,41399.9296875,41134.30859375,41170.12109375,41170.12109375,8400
2020-02-24,41037.01171875,41037.01171875,40306.359375,40363.23046875,40363.23046875,8100
2020-02-25,40497.71875,40536.0,40220.58984375,40281.19921875,40281.19921875,7300
2020-02-26,40194.890625,40255.390625,39760.390625,39888.9609375,39888.9609375,9000
2020-02-27,39947.80078125,39947.80078125,39423.26953125,39745.66015625,39745.66015625,9600
2020-02-28,39087.46875,39087.46875,38219.96875,38297.2890625,38297.2890625,12700
2020-03-02,38910.94921875,39083.171875,37785.98828125,38144.01953125,38144.01953125,13400
2020-03-03,38480.890625,38754.23828125,38142.30078125,38623.69921875,38623.69921875,10600
2020-03-04,38715.71875,38791.69921875,37846.1015625,38409.48046875,38409.48046875,15300
2020-03-05,38604.25,38887.80078125,38386.6796875,38470.609375,38470.609375,13500
2020-03-06,37613.9609375,37747.0703125,37011.08984375,37576.62109375,37576.62109375,19000
2020-03-09,36950.19921875,36950.19921875,35109.1796875,35634.94921875,35634.94921875,18800
2020-03-11,35468.8984375,36021.51171875,35261.921875,35697.3984375,35697.3984375,27900
2020-03-12,34472.5,34472.5,32493.099609375,32778.140625,32778.140625,25200
2020-03-13,31214.130859375,34769.48046875,29388.970703125,34103.48046875,34103.48046875,32600
2020-03-16,33103.23828125,33103.23828125,31276.30078125,31390.0703125,31390.0703125,18100
2020-03-17,31611.5703125,32047.98046875,30394.939453125,30579.08984375,30579.08984375,21500
2020-03-18,30968.83984375,31101.76953125,28613.05078125,28869.509765625,28869.509765625,31300
2020-03-19,27773.359375,29370.529296875,26714.4609375,28288.23046875,28288.23046875,33200
2020-03-20,28460.8203125,30418.19921875,27932.669921875,29915.9609375,29915.9609375,32100
2020-03-23,27608.80078125,27900.830078125,25880.830078125,25981.240234375,25981.240234375,21800
2020-03-24,27056.23046875,27462.869140625,25638.900390625,26674.029296875,26674.029296875,24700
2020-03-25,26499.810546875,28790.189453125,26359.91015625,28535.779296875,28535.779296875,141500
2020-03-26,29073.7109375,30099.91015625,28566.33984375,29946.76953125,29946.76953125,35000
2020-03-27,30747.810546875,31126.029296875,29346.990234375,29815.58984375,29815.58984375,116900
2020-03-30,29226.55078125,29497.5703125,28290.990234375,28440.3203125,28440.3203125,23200
2020-03-31,29294.939453125,29770.880859375,28667.359375,29468.490234375,29468.490234375,26400
2020-04-01,29505.330078125,29505.98046875,28073.4296875,28265.310546875,28265.310546875,18000
2020-04-03,28623.529296875,28639.119140625,27500.7890625,27590.94921875,27590.94921875,18900
2020-04-07,28898.359375,30157.650390625,28602.310546875,30067.2109375,30067.2109375,21900
2020-04-08,29701.919921875,31227.970703125,29602.939453125,29893.9609375,29893.9609375,24700
2020-04-09,30571.189453125,31225.19921875,30420.220703125,31159.619140625,31159.619140625,18800
2020-04-13,31195.720703125,31195.720703125,30474.150390625,30690.01953125,30690.01953125,16100
2020-04-15,31277.109375,31568.359375,30222.0703125,30379.810546875,30379.810546875,23600
2020-04-16,30095.509765625,30800.19921875,30016.169921875,30602.609375,30602.609375,16900
2020-04-17,31656.6796875,31718.73046875,30960.939453125,31588.720703125,31588.720703125,22200
2020-04-20,32056.189453125,32056.470703125,31490.259765625,31648.0,31648.0,17200
2020-04-21,30836.189453125,30900.119140625,30378.259765625,30636.7109375,30636.7109375,19700
2020-04-22,30856.140625,31471.140625,30578.55078125,31379.55078125,31379.55078125,21000
2020-04-23,31646.44921875,31959.01953125,31292.919921875,31863.080078125,31863.080078125,24400
2020-04-24,31426.619140625,31842.240234375,31278.26953125,31327.220703125,31327.220703125,17600
2020-04-27,31659.0390625,32103.69921875,31651.580078125,31743.080078125,31743.080078125,12900
2020-04-28,32101.91015625,32199.91015625,31661.33984375,32114.51953125,32114.51953125,15600
2020-04-29,32311.0390625,32897.58984375,32171.650390625,32720.16015625,32720.16015625,16000
2020-04-30,33381.19140625,33887.25,33354.9296875,33717.62109375,33717.62109375,21100
2020-05-04,32748.140625,32748.140625,31632.01953125,31715.349609375,31715.349609375,18300
2020-05-05,32182.900390625,32264.0,31403.5703125,31453.509765625,31453.509765625,19200
2020-05-06,31577.630859375,31970.83984375,31158.75,31685.75,31685.75,19200
2020-05-07,31677.689453125,31705.25,31362.869140625,31443.380859375,31443.380859375,19900
2020-05-08,32083.3203125,32088.509765625,31598.0,31642.69921875,31642.69921875,15900
2020-05-11,32030.33984375,32301.580078125,31500.869140625,31561.220703125,31561.220703125,18100
2020-05-12,31342.9296875,31536.890625,30844.66015625,31371.119140625,31371.119140625,23100
2020-05-13,32841.87109375,32845.48046875,31901.919921875,32008.609375,32008.609375,18400
2020-05-14,31466.330078125,31630.939453125,31052.650390625,31122.890625,31122.890625,15200
2020-05-15,31296.279296875,31296.279296875,30770.48046875,31097.73046875,31097.73046875,13000
2020-05-18,31248.259765625,31248.259765625,29968.44921875,30028.98046875,30028.98046875,19500
2020-05-19,30450.740234375,30739.9609375,30116.8203125,30196.169921875,30196.169921875,18700
2020-05-20,30159.58984375,30878.310546875,30157.75,30818.609375,30818.609375,16100
2020-05-21,30904.2890625,31188.7890625,30765.3203125,30932.900390625,30932.900390625,15500
2020-05-22,30822.779296875,31107.91015625,30474.880859375,30672.58984375,30672.58984375,20600
2020-05-26,30864.26953125,31086.69921875,30512.140625,30609.30078125,30609.30078125,188300
2020-05-27,30793.109375,31660.599609375,30525.6796875,31605.220703125,31605.220703125,20500
2020-05-28,31827.80078125,32267.23046875,31641.76953125,32200.58984375,32200.58984375,27500
2020-05-29,32041.2890625,32480.51953125,31823.80078125,32424.099609375,32424.099609375,37100
2020-06-01,32906.05078125,33673.828125,32876.55078125,33303.51953125,33303.51953125,22900
2020-06-02,33450.19140625,33866.62890625,33301.2890625,33825.53125,33825.53125,75600
2020-06-03,34185.41015625,34488.69140625,34027.5,34109.5390625,34109.5390625,18400
2020-06-04,34072.5,34310.140625,33711.23828125,33980.69921875,33980.69921875,17900
2020-06-05,34198.55078125,34405.4296875,33958.01953125,34287.23828125,34287.23828125,24600
2020-06-08,34841.171875,34927.80078125,34211.828125,34370.578125,34370.578125,25700
2020-06-09,34520.7890625,34811.2890625,33881.19140625,33956.69140625,33956.69140625,19200
2020-06-10,34029.140625,34350.171875,33949.4609375,34247.05078125,34247.05078125,15500
2020-06-11,34214.69140625,34219.390625,33480.421875,33538.37109375,33538.37109375,20900
2020-06-12,32436.689453125,33856.26953125,32348.099609375,33780.890625,33780.890625,23000
2020-06-15,33670.55078125,33670.55078125,32923.73828125,33228.80078125,33228.80078125,18400
2020-06-16,33853.71875,34022.01171875,32953.30078125,33605.21875,33605.21875,27400
2020-06-17,33438.30859375,33933.66015625,33332.9609375,33507.921875,33507.921875,20200
2020-06-18,33371.51953125,34276.01171875,33371.51953125,34208.05078125,34208.05078125,21200
2020-06-19,34335.37890625,34848.37109375,34136.390625,34731.73046875,34731.73046875,27900
2020-06-22,34892.03125,35213.51953125,34794.3984375,34911.3203125,34911.3203125,25100
2020-06-23,35015.73046875,35482.16015625,34843.69140625,35430.4296875,35430.4296875,25200
2020-06-24,35679.73828125,35706.55078125,34794.9296875,34868.98046875,34868.98046875,26600
2020-06-25,34525.390625,35081.609375,34499.78125,34842.1015625,34842.1015625,24600
2020-06-26,35144.78125,35254.87890625,34910.33984375,35171.26953125,35171.26953125,24800
2020-06-29,34926.94921875,35032.359375,34662.05859375,34961.51953125,34961.51953125,18300
2020-06-30,35168.30078125,35233.91015625,34812.80078125,34915.80078125,34915.80078125,18500
2020-07-01,35009.58984375,35467.23046875,34927.19921875,35414.44921875,35414.44921875,19400
2020-07-02,35604.0,36014.921875,35595.359375,35843.69921875,35843.69921875,20600
2020-07-03,36025.37890625,36110.2109375,35872.37890625,36021.421875,36021.421875,16500
2020-07-06,36313.4609375,36661.66015625,36254.01953125,36487.28125,36487.28125,22300
2020-07-07,36660.3515625,36723.26953125,36271.08984375,36674.51953125,36674.51953125,20600
2020-07-08,36738.37890625,36828.4296875,36234.171875,36329.01171875,36329.01171875,24800
2020-07-09,36450.69140625,36806.30078125,36422.30078125,36737.69140625,36737.69140625,17400
2020-07-10,36555.12890625,36748.890625,36401.109375,36594.328125,36594.328125,20900
2020-07-13,36880.66015625,37024.19921875,36533.9609375,36693.69140625,36693.69140625,16500
2020-07-14,36517.28125,36538.1015625,35877.421875,36033.05859375,36033.05859375,14100
2020-07-15,36314.76171875,36810.25,35894.9609375,36051.80859375,36051.80859375,23500
2020-07-16,36401.19921875,36524.62109375,36038.41015625,36471.6796875,36471.6796875,18500
2020-07-17,36547.75,37125.98046875,36512.921875,37020.140625,37020.140625,16500
2020-07-20,37409.03125,37478.87109375,37185.78125,37418.98828125,37418.98828125,20100
2020-07-21,37823.609375,37990.55078125,37742.05078125,37930.328125,37930.328125,22700
2020-07-22,38178.0703125,38199.26953125,37601.62109375,37871.51953125,37871.51953125,22300
2020-07-23,37814.921875,38225.03125,37738.58984375,38140.46875,38140.46875,19600
2020-07-24,37949.58984375,38235.73046875,37748.41015625,38128.8984375,38128.8984375,19900
2020-07-27,38275.33984375,38275.33984375,37769.44140625,37934.73046875,37934.73046875,18600
2020-07-28,38052.1796875,38554.71875,37998.12890625,38492.94921875,38492.94921875,15500
2020-07-29,38427.1484375,38617.03125,37884.41015625,38071.12890625,38071.12890625,17600
2020-07-30,38262.828125,38413.80859375,37678.421875,37736.0703125,37736.0703125,14800
2020-07-31,37847.87890625,37897.78125,37431.6796875,37606.890625,37606.890625,20200
2020-08-03,37595.73046875,37596.01953125,36911.23046875,36939.6015625,36939.6015625,14300
2020-08-04,37092.859375,37745.6015625,36987.73046875,37687.91015625,37687.91015625,15100
2020-08-05,37892.359375,38139.9609375,37550.6015625,37663.328125,37663.328125,19800
2020-08-06,37946.80078125,38221.3984375,37755.1015625,38025.44921875,38025.44921875,16600
2020-08-07,37951.0703125,38109.6796875,37787.37890625,38040.5703125,38040.5703125,15300
2020-08-10,38168.421875,38430.69140625,38073.2890625,38182.078125,38182.078125,17200
2020-08-11,38371.33984375,38556.26953125,38313.05859375,38407.01171875,38407.01171875,18700
2020-08-12,38321.12890625,38414.37109375,38125.80859375,38369.62890625,38369.62890625,25300
2020-08-13,38456.640625,38516.8515625,38215.05078125,38310.48828125,38310.48828125,15400
2020-08-14,38432.94140625,38540.5703125,37654.921875,37877.33984375,37877.33984375,18600
